0	doc_label,doc_content	0.010514769535716109	0.01643801077466368	0.03146884300075509	0.048269875200508516	0.02005955264736754	0.054200396295152296	0.06970878119111974	0.024591879820547797	0.1526236124212937	0.06520167142096439	0.056862244017045344	0.02581452404691137	0.017438820842849798	0.007586901130529868	0.01347410625260428	0.009202015909229776	0.014110037732376278	0.14660441132604282	0.18051557070896368	0.03531397572535796
1	doyle-northangerabbey-1,seen	1.539982452901684E-4	2.4074943409462804E-4	0.04643075628776603	0.03268599346654077	2.9379016805906313E-4	0.06675057892012641	0.01301308688882588	0.07830907476770022	0.024220898382040078	0.05491956330807547	0.08078039310135018	3.780768939083041E-4	0.03223444497987183	1.1111698238586478E-4	1.973403898873974E-4	0.03011511971102358	2.0665417766724514E-4	0.12606592470920414	0.39638571539741674	0.01650672378876601
2	doyle-northangerabbey-2,addition	9.699975297607827E-5	1.5164221898962402E-4	0.053165202687100226	0.05835589853774218	1.8505128857042237E-4	5.000038311802393E-4	0.04470548650067038	2.2686243951499806E-4	0.0014079673979439187	0.0925031028639309	0.06472979486595043	0.05814874577918753	1.6087478743159265E-4	6.998988736895846E-5	1.2429991676341905E-4	8.488947542267176E-5	1.301664453866158E-4	0.1423521719746848	0.48257507455114235	3.257747980426521E-4
3	doyle-northangerabbey-3,morning	1.3052002985519938E-4	2.0404533354549396E-4	0.09017125800602593	0.007375071815248324	2.489996001836329E-4	0.004060739005717658	0.005947219115039454	3.0525946170010604E-4	0.008670416696683322	0.0668743448853085	0.026115445679341855	0.007096333123637346	2.1646840754015761E-4	0.00856404754038677	1.6725433157506356E-4	1.1422479466820691E-4	1.7514816086383356E-4	0.31181708904087224	0.4511439164995596	0.010602198472247245
4	doyle-northangerabbey-4,usual	1.655813468629088E-4	2.5885759593402715E-4	0.006942624414675334	0.07812495514800023	3.1588783125833245E-4	0.005151566656638287	0.052674289272531725	0.021877489888682804	2.5441761105893625E-4	0.1364152075502685	0.0503229654888277	0.03908892686374113	2.746178537771802E-4	1.1947473536549596E-4	2.1218350563954714E-4	1.4490875743197257E-4	2.2219783743973517E-4	0.12480295976456374	0.48207478099889417	5.561068784082109E-4
5	doyle-northangerabbey-5,engaged	0.016331863367478248	2.77973480117791E-4	5.321509958907577E-4	0.05389387035966066	3.3921523324399256E-4	9.165508520744455E-4	0.008101970114704806	0.06964752009844911	0.016427259932644246	0.10956552304180907	0.08865500150810747	0.011975144378300913	2.9489758738382427E-4	1.2829759874677656E-4	2.2785264335549942E-4	1.5560984972284243E-4	2.3860650457215843E-4	0.13632701914025708	0.4853664995517802	5.97173761700116E-4
6	doyle-northangerabbey-6,following	1.4723009732519184E-4	2.3016861358354627E-4	0.019549117749566868	6.758853248761885E-4	0.004102575061788638	7.589257752624405E-4	9.760775644513527E-4	0.007987734524501182	0.03653234058132468	0.0639709657034925	7.961975478702899E-4	3.6146059834410064E-4	0.0021550305888793937	1.0623344506508441E-4	1.8866737575202571E-4	1.288486346088606E-4	1.9757182708982746E-4	0.44919131591335243	0.4114491790793723	4.944739934929841E-4
7	doyle-northangerabbey-7,half	0.004232255946415087	1.2503908726529497E-4	0.07809449675391306	0.021128540686113584	1.5258708540591564E-4	0.0253259256101935	0.029596166512048706	1.8706315800927776E-4	0.0032370992909728624	0.04720904337675355	0.03884106141092928	0.023033866071785175	0.0022087885553958198	5.7711313463529395E-5	0.008407039949508623	6.99970139978422E-5	1.0733088471109729E-4	0.26478452484499315	0.4529328394770767	2.686229710478995E-4
8	doyle-northangerabbey-8,spite	0.0012262502195605112	1.371397210271263E-4	2.6253957424226637E-4	0.03683557711843978	1.6735367142045336E-4	0.026638310056363936	0.02335211256905141	0.005897801970749095	1.3478746906813875E-4	0.1041499389876684	0.015275245807636912	0.011600638109321992	1.454893209533979E-4	6.329631478919281E-5	0.00238946665947353	7.677096164360978E-5	1.1771781055666694E-4	0.28471636079699353	0.46830214935687975	0.01851105350416027
9	doyle-northangerabbey-9,progress	6.744964001126443E-5	0.0062332842974903895	0.07023430520715111	0.03445045396892733	1.2867705756708248E-4	0.02836065825832803	0.030210951712489154	0.04042640403149911	1.0363713427611431E-4	0.0590704213774676	0.03275476087537201	0.019424514877041228	1.1186571270780075E-4	4.8668089996367484E-5	8.643305144488747E-5	0.009688489203210391	0.008844567441777643	0.31871262918163107	0.3101761058151263	0.03086572306648513
10	doyle-northangerabbey-10,met	8.257507332931059E-4	9.234919871602384E-5	0.01627704064732828	0.021738178583061644	1.1269512102045625E-4	0.014104711739259607	0.021091944481758856	1.3815786030805852E-4	9.076520407199413E-5	0.10540125484143756	0.027919878488619133	1.450267093535574E-4	9.79717773315807E-5	4.262342017819148E-5	7.569790121810107E-5	5.1697179630718445E-5	7.92705818423137E-5	0.3136284423805698	0.4778881482596471	1.9839489135391745E-4
11	doyle-northangerabbey-11,morrow	8.006585648265272E-5	1.2516902125852313E-4	0.00647450496742341	0.0014067032222772888	1.527456458189469E-4	0.05756580017171028	0.073271095553198	0.011617874615712242	0.024023403243160463	0.05868871758444088	4.329837428472242E-4	0.00747059654714975	1.3278979839620542E-4	5.777128400215663E-5	1.0260004784589462E-4	7.006975118540253E-5	0.043751616690592854	0.30766470215816205	0.4014461529559942	0.005464637142341549
