doc_x,doc_y,cosine
1,127,0.03256444152033545
1,128,0.056053319334234644
1,129,0.02224468171030618
1,130,0.06537258495034688
1,131,0.027382792426989468
1,132,0.0593429297706205
1,133,0.060828500030467976
1,134,0.07975735787006406
1,135,0.07740111787731253
1,136,0.024209327703468796
2,3,0.12106362469318206
2,4,0.07727506284555644
2,5,0.03134267819766382
2,6,0.121053161615495
2,7,0.05828659184217795
2,8,0.05398307536357125
2,9,0.04595477447947553
2,10,0.06431298199399424
2,11,0.04367161268735838
2,12,0.04467946405960449
2,13,0.06170053091438092
2,14,0.041068905833762125
2,15,0.054309574690629414
2,16,0.06092666287482412
2,17,0.07267738490391812
2,18,0.04557043351177134
2,19,0.04836414945951424
2,20,0.025300714175031422
2,21,0.05335205908450361
2,22,0.05497215811399716
2,23,0.044437756666337015
2,24,0.04080325535305879
2,25,0.008485502842056788
2,26,0.023577661089223777
2,27,0.044376056485050705
2,28,0.03833649095283747
2,29,0.04532066589723471
2,30,0.017438350884546823
2,31,0.031407411129216085
2,32,0.05004808378870271
2,33,0.02657320857649862
2,34,0.03985196034151081
2,35,0.05190373703626505
2,36,0.05131771696091394
2,37,0.027142966397795853
2,38,0.012707302877958385
2,39,0.039206349964589673
2,40,0.03878739106020118
2,41,0.04686710323706966
2,42,0.041268599722702214
2,43,0.02244168835606738
2,44,0.038293388059598546
2,45,0.05647427862414224
2,46,0.016603528393383173
2,47,0.031197807161555995
2,48,0.05654759992366685
2,49,0.052422539585254134
2,50,0.036797774062630746
2,51,0.0602849265337237
2,52,0.051637808076212606
2,53,0.02769316732611854
2,54,0.05580335089088245
2,55,0.04965688182946252
2,56,0.031304364029564255
2,57,0.04622530469946471
2,58,0.024905682917351023
2,59,0.0323574909002009
2,60,0.02967658901664716
2,61,0.043361763238385045
2,62,0.016602061695407164
2,63,0.02286235922852592
2,64,0.03665095243054933
2,65,0.024820760035379603
2,66,0.032477220265002896
2,67,0.025399336706437344
2,68,0.05226666593039092
2,69,0.010554368528332237
2,70,0.03382530771626189
2,71,0.0407944356617997
2,72,0.031583640319178666
2,73,0.058945293943539805
2,74,0.05103517473800476
2,75,0.026972674446362678
2,76,0.024407687334126158
2,77,0.019477320026369774
2,78,0.04229891115168044
2,79,0.021911135706555826
2,80,0.010833636968689393
2,81,0.04975524970846089
2,82,0.021478847329564645
2,83,0.028466000666523886
2,84,0.026450539940070593
2,85,0.027118999025908693
2,86,0.023822508259703463
2,87,0.05913090243420452
2,88,0.017531260379183896
2,89,0.029200218393379374
2,90,0.027157950593610886
2,91,0.05112172859871531
2,92,0.03751794666600774
2,93,0.03977123098157517
2,94,0.02642989608693405
2,95,0.02475911593212325
2,96,0.05610686637249624
2,97,0.030154494977017946
2,98,0.03111197292816345
2,99,0.05373215907960152
2,100,0.04642230798439468
2,101,0.05482685362087844
2,102,0.050587675565116536
2,103,0.024747433842495965
2,104,0.029572962920498484
2,105,0.0284937942325599
2,106,0.02502657500839304
2,107,0.015368546117285138
2,108,0.04058661324813024
2,109,0.044075880952104754
2,110,0.06963824074772973
2,111,0.018068543738839263
2,112,0.045689159212307116
2,113,0.031047358586250053
2,114,0.024823005648969505
2,115,0.04594501088569742
2,116,0.012065048869506377
2,117,0.043029613735927646
2,118,0.03713759067000154
2,119,0.05230346611114212
2,120,0.015576757151138208
2,121,0.02591278309248921
2,122,0.007526415044130336
2,123,0.04310585861557457
2,124,0.04061879455998016
2,125,0.02712331853665338
2,126,0.04983844807341523
2,127,0.0506734159767342
2,128,0.0345829967948348
2,129,0.04186322658009452
2,130,0.03844115348817769
2,131,0.034490452786709716
2,132,0.04888093329413459
2,133,0.05428343467547766
2,134,0.05964286653411802
2,135,0.07844422008565836
2,136,0.023893516042734653
3,4,0.1945038324669242
3,5,0.1494577515204461
3,6,0.061433210570474794
3,7,0.05145619664732044
3,8,0.06365040231619537
3,9,0.09135571715063473
3,10,0.14555594395022675
3,11,0.18211501418906345
3,12,0.08446685554848707
3,13,0.11875615161249965
3,14,0.030891592742913414
3,15,0.09717298533692162
3,16,0.08993013293321371
3,17,0.15096175045443658
3,18,0.08190744799372159
3,19,0.10236426468143064
3,20,0.06467480197429755
3,21,0.1064103727127896
3,22,0.07269929681725426
3,23,0.06370282580847196
3,24,0.0520678544210715
3,25,0.017391884616417108
3,26,0.042850461612286644
3,27,0.07205611171411283
3,28,0.05635199776791868
3,29,0.08186170660262515
3,30,0.034286896974524785
3,31,0.048313001192899684
3,32,0.058469942502086404
3,33,0.06378949655480845
3,34,0.0723491087645014
3,35,0.08822246582713471
3,36,0.07935950865942816
3,37,0.029869486890789446
3,38,0.03884737916383813
3,39,0.024904483185074034
3,40,0.071351510502469
3,41,0.07527385648405972
3,42,0.046259915902089034
3,43,0.03730189025415981
3,44,0.07392551443372804
3,45,0.07965543535109565
3,46,0.034396209608959484
3,47,0.05049655531777181
3,48,0.10312761083995742
3,49,0.056236621364063585
3,50,0.05125934317329744
3,51,0.06912331035921633
3,52,0.05138110012991981
3,53,0.06222212435810353
3,54,0.08614182761499121
3,55,0.0674830870763741
3,56,0.04432904184353685
3,57,0.0600160858297593
3,58,0.0351251870228469
3,59,0.0499138378167694
3,60,0.04662645115325544
3,61,0.0719899732283198
3,62,0.10812870426060209
3,63,0.04292329780947587
3,64,0.06294430839660013
3,65,0.05244951276648491
3,66,0.05386544917046572
3,67,0.05458316994908074
3,68,0.05877081399169598
3,69,0.017206384924399357
3,70,0.051896230991535945
3,71,0.05776158893145923
3,72,0.08201047172575876
3,73,0.10003678751074187
3,74,0.07457529835321611
3,75,0.053132174619842897
3,76,0.03930385934540314
3,77,0.023820746273117584
3,78,0.06009289750030731
3,79,0.027941873727703532
3,80,0.04002930080529339
3,81,0.0966663629902836
3,82,0.0391107120011309
3,83,0.05519999897220561
3,84,0.03848205105857719
3,85,0.058225805569384496
3,86,0.05733019802997256
3,87,0.08453324264215387
3,88,0.04006388181544689
3,89,0.04085568858462456
3,90,0.05336129259134523
3,91,0.07722696942895889
3,92,0.042617969324492695
3,93,0.05030536512548594
3,94,0.05956302620475354
3,95,0.0480183635228448
3,96,0.07443240827637398
3,97,0.03811592674656309
3,98,0.05557586543892404
3,99,0.06258258726296317
3,100,0.08801825868623753
3,101,0.0637703171194352
3,102,0.05002833521869858
3,103,0.03826591219111331
3,104,0.03376406899664078
3,105,0.046765149658132076
3,106,0.04159888358233609
3,107,0.053654734532870736
3,108,0.06790851994079176
3,109,0.046969337718613245
3,110,0.10545214443270443
3,111,0.03465890143298086
3,112,0.0436639479558021
3,113,0.04568434329199899
3,114,0.034948133039068505
3,115,0.06732328176230445
3,116,0.030078435710238518
3,117,0.04171009755721174
3,118,0.04258898358326603
3,119,0.07093585591409399
3,120,0.03672979953236631
3,121,0.05694996383806856
3,122,0.012897583250541645
3,123,0.07825027659186179
3,124,0.05594289464444656
3,125,0.03873575791224643
3,126,0.06876952273222936
3,127,0.05603381211400237
3,128,0.07739206487839899
3,129,0.05070710524471818
3,130,0.07486267005699838
3,131,0.03886563160334181
3,132,0.08266235454600722
3,133,0.08299595173109554
3,134,0.08464556602359698
3,135,0.09827441237938885
3,136,0.02882283613845253
4,5,0.07237604196351456
4,6,0.04630254300837569
4,7,0.0326285592684105
4,8,0.03567421256513531
4,9,0.043404079068164216
4,10,0.11905086728153043
4,11,0.14256690252314955
4,12,0.06528610291599506
4,13,0.10310977387788528
4,14,0.017222356451406146
4,15,0.05787515864545283
4,16,0.06867870108906046
4,17,0.14610733681920343
4,18,0.0623511431187596
4,19,0.06548773153118552
4,20,0.04329565238620993
4,21,0.10383546328913709
4,22,0.03856100562488593
4,23,0.01239956818992862
4,24,0.02982661767290445
4,25,0.011915703533218431
4,26,0.03505078218875706
4,27,0.04501674078286947
4,28,0.04884022104179073
4,29,0.045863400256602946
4,30,0.015492983869592372
4,31,0.03889644573682496
4,32,0.04038399649196013
4,33,0.023150586899238913
4,34,0.05120380065845791
4,35,0.047471683787349145
4,36,0.06281583155512857
4,37,0.016644900472773276
4,38,0.025090511085393463
4,39,0.015845561694642817
4,40,0.022727605830316674
4,41,0.06006716330675718
4,42,0.035589671166105216
4,43,0.009869416876153593
4,44,0.05145677155072235
4,45,0.06109441401301753
4,46,0.02991487424994645
4,47,0.04004321154674709
4,48,0.08155127750810648
4,49,0.05258084848420797
4,50,0.03470608267095678
4,51,0.05688671878342493
4,52,0.03627196412781424
4,53,0.03324044014464436
4,54,0.05745579302129927
4,55,0.03129683756535543
4,56,0.02028636472840435
4,57,0.029691505158296373
4,58,0.03537103657864273
4,59,0.0441294534201063
4,60,0.036075846035959674
4,61,0.05295330422424746
4,62,0.024578505930804205
4,63,0.030684899987299882
4,64,0.03025778736563355
4,65,0.03516704274140093
4,66,0.05692227021652124
4,67,0.04104154625143317
4,68,0.03159733311360457
4,69,0.016455918510326017
4,70,0.0391304884701687
4,71,0.030825377579808876
4,72,0.07047195470139588
4,73,0.06619381658957661
4,74,0.056321951183434214
4,75,0.02611996362841719
4,76,0.028051641697872286
4,77,0.02325989055034212
4,78,0.05073883381962039
4,79,0.022503334611950636
4,80,0.020780472771137575
4,81,0.053947337038015186
4,82,0.018172600303316588
4,83,0.013785498888949867
4,84,0.04190778617733532
4,85,0.0489640925586977
4,86,0.03943749389430713
4,87,0.06846861795657298
4,88,0.02373061140557855
4,89,0.02134051989935953
4,90,0.03274918870946827
4,91,0.046029344616815585
4,92,0.029907093539987988
4,93,0.035387949486341136
4,94,0.04659150996077208
4,95,0.027257552597944122
4,96,0.03961887174278883
4,97,0.023176278020628417
4,98,0.026858713706578313
4,99,0.042941704879061286
4,100,0.082709201679803
4,101,0.0371085738942714
4,102,0.02795249774452339
4,103,0.042932631328946244
4,104,0.028763286591380072
4,105,0.027089968466448018
4,106,0.027908220456251805
4,107,0.01951993224922499
4,108,0.03909716049181863
4,109,0.029835890918456315
4,110,0.11280295107752704
4,111,0.02582452477551027
4,112,0.04746835496201396
4,113,0.030386431873713662
4,114,0.02473748350868918
4,115,0.03285996636160897
4,116,0.022630316800361632
4,117,0.0312733938843714
4,118,0.03490828554084394
4,119,0.03488532054844316
4,120,0.01751446041981398
4,121,0.028993180556621916
4,122,0.0010225934195599235
4,123,0.05604266486993474
4,124,0.04214592115934189
4,125,0.0359839816846591
4,126,0.04056074159120191
4,127,0.022539365444522178
4,128,0.03712947944071599
4,129,0.020744916780597783
4,130,0.07120055109783795
4,131,0.021976727600432875
4,132,0.059302638963853814
4,133,0.05630443985541858
4,134,0.05693830930588733
4,135,0.07365481372381133
4,136,0.01629605090076935
5,6,0.026816756668819705
5,7,0.02975310520333618
5,8,0.022604188787579572
5,9,0.022890683282187494
5,10,0.0737103887981837
5,11,0.059356046791111686
5,12,0.04008612096829667
5,13,0.08635103861216277
5,14,0.01884353035839982
5,15,0.04826330277945778
5,16,0.051332177588102254
5,17,0.09778073528414978
5,18,0.03565354749124637
5,19,0.03650104660453218
5,20,0.03814662384376694
5,21,0.07076198517698443
5,22,0.032340133170865086
5,23,0.013938836981226856
5,24,0.0326856009229438
5,25,0.010500746510390268
5,26,0.026589539771475178
5,27,0.0663620428574562
5,28,0.03629068029087929
5,29,0.03458294535266059
5,30,0.034975499416334
5,31,0.02036815743936191
5,32,0.027659824204742542
5,33,0.02506673543269166
5,34,0.07458346672961992
5,35,0.04106554990240593
5,36,0.053852493366786346
5,37,0.011302314586701149
5,38,0.013875506400523128
5,39,0.016927766458302015
5,40,0.013939930745778074
5,41,0.044282926329366104
5,42,0.026063281485452523
5,43,0.010136272919614135
5,44,0.04602596377765188
5,45,0.05124198499991462
5,46,0.01489164830783955
5,47,0.020989637653357596
5,48,0.05070277664392738
5,49,0.04251161037983728
5,50,0.02297018377710275
5,51,0.03399316885260339
5,52,0.023140036871644065
5,53,0.042704706505690936
5,54,0.04589697067956842
5,55,0.031868842840811165
5,56,0.023470963441865604
5,57,0.025150315848239933
5,58,0.027285615518113402
5,59,0.016153579262313863
5,60,0.028648324060375364
5,61,0.04235988141445887
5,62,0.02576006841647036
5,63,0.013719764571491058
5,64,0.029723414065518067
5,65,0.025462092114422567
5,66,0.017528510880633504
5,67,0.0314411408575864
5,68,0.03529075731090666
5,69,0.013624933593636904
5,70,0.02250613844306649
5,71,0.025136204810597328
5,72,0.047226857052491286
5,73,0.032953110962692024
5,74,0.02697322913380027
5,75,0.02347852901586299
5,76,0.01841040012013703
5,77,0.010354049637799009
5,78,0.037901979322209386
5,79,0.016293869244117482
5,80,0.009076347051831765
5,81,0.04484522879622119
5,82,0.014978019645448546
5,83,0.013620959120866189
5,84,0.018240010710026382
5,85,0.027935890396520963
5,86,0.019736472956568028
5,87,0.048210622776574535
5,88,0.017603137702397895
5,89,0.020696001301512938
5,90,0.016860587952545653
5,91,0.033093558720527376
5,92,0.03224288303612981
5,93,0.028364324726810334
5,94,0.040022198985514616
5,95,0.01818513151385153
5,96,0.021406068371025117
5,97,0.013373048099229397
5,98,0.02232342806136486
5,99,0.030141152780572732
5,100,0.03758212274729272
5,101,0.029506378857521914
5,102,0.021417106519228922
5,103,0.02106315117404428
5,104,0.018057053599316465
5,105,0.021971372610465993
5,106,0.03007922292416698
5,107,0.02061808673662698
5,108,0.02434181987371202
5,109,0.024715425532279317
5,110,0.06125164904893252
5,111,0.012712268487164094
5,112,0.02022178236470352
5,113,0.019085101648732512
5,114,0.017738095890370436
5,115,0.042340527965659375
5,116,0.010965168520582899
5,117,0.017324183292880397
5,118,0.023701521676856994
5,119,0.022930955355225352
5,120,0.013884242356583257
5,121,0.02051245236171086
5,122,0.00047786091071840475
5,123,0.029146203165793274
5,124,0.017305838620986034
5,125,0.012067402207304616
5,126,0.02482325461335269
5,127,0.01525809523927017
5,128,0.02835882211131823
5,129,0.030218369317747552
5,130,0.04800215022903249
5,131,0.018306283177576814
5,132,0.03294662879219456
5,133,0.03238625051939899
5,134,0.03936229874801052
5,135,0.05884078783785573
5,136,0.01283833243659596
6,7,0.0477302837135642
6,8,0.03379395604520048
6,9,0.02407243832820763
6,10,0.03240955435609733
6,11,0.016232553649215824
6,12,0.02445953413956478
6,13,0.06661209146002901
6,14,0.030692248703889674
6,15,0.012326144957631086
6,16,0.03585194002472985
6,17,0.031086562340875347
6,18,0.02695665094335857
6,19,0.026701322144709317
6,20,0.021464982490080046
6,21,0.02751948401237517
6,22,0.031834716221815954
6,23,0.04224068654713328
6,24,0.04131118294832616
6,25,0.01597100003508273
6,26,0.02169838024792333
6,27,0.026508194776117416
6,28,0.017717406649831267
6,29,0.030792754458054353
6,30,0.009686655245695612
6,31,0.02168645692273997
6,32,0.029768281904937764
6,33,0.01432167497601773
6,34,0.03538400788112792
6,35,0.03680803715516007
6,36,0.04064436292997531
6,37,0.019788391340841385
6,38,0.009355823773902542
6,39,0.013194175577011679
6,40,0.055425527103955895
6,41,0.032628711746773245
6,42,0.03359129506170933
6,43,0.009568296338314556
6,44,0.02721565167267223
6,45,0.045809863528513364
6,46,0.013738036590542773
6,47,0.012674910961861519
6,48,0.03705338076521285
6,49,0.020032862581081255
6,50,0.02571760653739325
6,51,0.026396065057203464
6,52,0.028832635834962463
6,53,0.03920092822607899
6,54,0.038485270665424336
6,55,0.033657098314574294
6,56,0.01566463190239519
6,57,0.06380309899314951
6,58,0.020530740256584037
6,59,0.013049772183019762
6,60,0.02430146169351921
6,61,0.02720972971973868
6,62,0.017726036139374717
6,63,0.012099503884696963
6,64,0.017483028586539696
6,65,0.035640683084473046
6,66,0.020680844573658937
6,67,0.01349017018848478
6,68,0.022237946124442645
6,69,0.005933455080731231
6,70,0.020310043354719184
6,71,0.028170826428121486
6,72,0.023148522013415974
6,73,0.02408419064329676
6,74,0.02185841734267826
6,75,0.016586704743254528
6,76,0.010744763913023637
6,77,0.01939780189393906
6,78,0.019063176208293595
6,79,0.006548928032927895
6,80,0.009612837260009029
6,81,0.038004157185963575
6,82,0.023607941952968656
6,83,0.016775165473240216
6,84,0.025860580451146437
6,85,0.034288685701057135
6,86,0.011266303629008623
6,87,0.044437121681747016
6,88,0.024493932132429837
6,89,0.015436461610934371
6,90,0.019629337985529065
6,91,0.0304864886453955
6,92,0.043793714593390196
6,93,0.021954875673973587
6,94,0.024299658865473975
6,95,0.014736936143955688
6,96,0.020697043908904443
6,97,0.020972969608941586
6,98,0.031137995046775606
6,99,0.035978556906927875
6,100,0.023538989163214265
6,101,0.04568997146496196
6,102,0.033299764130777905
6,103,0.012303281059823565
6,104,0.020351723784262084
6,105,0.030073629930655633
6,106,0.016378743032882278
6,107,0.010366044452571544
6,108,0.037258518109582195
6,109,0.028628591285859865
6,110,0.03489497698967742
6,111,0.02377263548185868
6,112,0.024676282416242677
6,113,0.01674699351401148
6,114,0.020499993500885216
6,115,0.01954158572937451
6,116,0.018243082986017838
6,117,0.017072666159272547
6,118,0.01995721620504506
6,119,0.04025995225770542
6,120,0.006266526475421756
6,121,0.024245001665209917
6,122,0.003911729303079266
6,123,0.01742568280156288
6,124,0.01609871961495744
6,125,0.028698592481882924
6,126,0.023927005568284046
6,127,0.02016959601978438
6,128,0.03449867486484891
6,129,0.016513243179622085
6,130,0.024798796506257523
6,131,0.019450138650055314
6,132,0.04315796376286498
6,133,0.027250591717129846
6,134,0.03809861781595476
6,135,0.0379051345733264
6,136,0.006456016156190381
7,8,0.08289858816697403
7,9,0.039556704115250606
7,10,0.047873297444442645
7,11,0.025957394850027283
7,12,0.03427046824746438
7,13,0.0340382546573872
7,14,0.02566374890771477
7,15,0.020371651714855474
7,16,0.0462823859234053
7,17,0.05528864416650595
7,18,0.029120781001153947
7,19,0.04245830245828632
7,20,0.028644159372003233
7,21,0.03410614209900079
7,22,0.037767676277582325
7,23,0.020658557854080065
7,24,0.03887686499736084
7,25,0.004520907933696607
7,26,0.031757982383710824
7,27,0.035202555068448355
7,28,0.031653012990154716
7,29,0.05268353897920019
7,30,0.014604974931751884
7,31,0.021756739013971703
7,32,0.03963287778653401
7,33,0.028879717711069165
7,34,0.04122109328947864
7,35,0.06055385186785483
7,36,0.04881585213380916
7,37,0.02059678996314686
7,38,0.03780719813585782
7,39,0.019515614225678414
7,40,0.032243793914173514
7,41,0.05984576784692448
7,42,0.046834563338546985
7,43,0.014945682948800332
7,44,0.03293831989071631
7,45,0.05360981932858036
7,46,0.022535270142112783
7,47,0.025485647780457536
7,48,0.056822726874760615
7,49,0.03038392862018209
7,50,0.04331629896243704
7,51,0.05644236455533456
7,52,0.036714963962082243
7,53,0.026356414126585914
7,54,0.03803681216091027
7,55,0.03502086774151721
7,56,0.024773379674239086
7,57,0.032965974336456975
7,58,0.04014761008675617
7,59,0.025093994396996083
7,60,0.032983542436786216
7,61,0.03948717702510607
7,62,0.014747498740446733
7,63,0.020479046896414603
7,64,0.019242478811465874
7,65,0.01684418981030551
7,66,0.024331482730154622
7,67,0.009944974354910999
7,68,0.04521295913017732
7,69,0.027849706832301136
7,70,0.03218870692092702
7,71,0.025430774849577266
7,72,0.024836831026783655
7,73,0.03433278837452207
7,74,0.01900722062269341
7,75,0.02931910112120699
7,76,0.028149395088262842
7,77,0.02354536088469749
7,78,0.035118488531258825
7,79,0.03989627149900682
7,80,0.008772784621886532
7,81,0.04561882402166757
7,82,0.02970527244149556
7,83,0.022400622810446028
7,84,0.02456845257128671
7,85,0.04586822604835854
7,86,0.0256924622408183
7,87,0.05041146324203667
7,88,0.019390623689635903
7,89,0.0178213863358368
7,90,0.012081238028037249
7,91,0.03684012055172478
7,92,0.019625931062805947
7,93,0.024981840723389114
7,94,0.021356948154028672
7,95,0.01172244105395646
7,96,0.02670737743915777
7,97,0.009557774140977887
7,98,0.02532866513352546
7,99,0.04895820488650663
7,100,0.03880333212507414
7,101,0.03881771835012447
7,102,0.025869108314967523
7,103,0.017421507096589194
7,104,0.03228175822554133
7,105,0.04371487385853436
7,106,0.030249263040574372
7,107,0.020850338586550443
7,108,0.020269882694268545
7,109,0.022650565810674084
7,110,0.049661096490681976
7,111,0.02962325647167236
7,112,0.05403939077930102
7,113,0.014738374555137887
7,114,0.06704581183817221
7,115,0.03239288234305134
7,116,0.04573714365672182
7,117,0.0320333140906368
7,118,0.029777690644045778
7,119,0.04150844158091573
7,120,0.0068477068518556184
7,121,0.03295644026109725
7,122,0.0003978728191884806
7,123,0.03791363250473356
7,124,0.03382866034807295
7,125,0.021897159430315526
7,126,0.0407862710371265
7,127,0.032668027099552396
7,128,0.03666372945997136
7,129,0.03029996541130836
7,130,0.03985471162905734
7,131,0.02628599011215359
7,132,0.06512179202710933
7,133,0.04924081985448575
7,134,0.05040085037588014
7,135,0.061975813641688075
7,136,0.01489225940901945
8,9,0.048124155170486724
8,10,0.04869830611522729
8,11,0.015166343344663739
8,12,0.05869415707230882
8,13,0.032885369154590484
8,14,0.014556494324415463
8,15,0.02267435780278792
8,16,0.0381710693796735
8,17,0.044899842696347454
8,18,0.041559350780267575
8,19,0.022858865820632037
8,20,0.016172395474859998
8,21,0.018357119448228112
8,22,0.030854260355413783
